Rk,Player,Pos,Age,Team,G,MP,,FG,2P,3P,eFG,FT,TS,FTr,3PAr,,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,,FG Add,TS Add,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,Player Shooting %,,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,,,
487,KZ Okpala\okpalkz01,PF,22,MIA,21,244,,.435,.488,.346,.500,.727,.521,.159,.377,,95,93,99,95,94,93,66,94,,-3.6,-5.6
488,Cameron Oliver\oliveca01,SF,25,ATL,2,43,,.667,.750,.333,.700,.667,.705,.200,.200,,146,142,95,133,86,126,83,50,,5.2,4.7
489,Kelly Olynyk\olynyke01,C,30,DET,19,389,,.400,.485,.275,.456,.673,.491,.288,.406,,88,92,79,87,87,88,120,101,,-23.8,-26.4
490,Eugene Omoruyi\omorueu01,SF,24,DAL,4,18,,.400,.333,.500,.500,.500,.518,.800,.400,,88,63,143,95,65,93,333,100,,-0.3,-0.6
491,Royce O'Neale\onealro01,SF,28,UTA,52,1634,,.490,.660,.407,.627,.786,.643,.146,.674,,107,125,117,119,102,115,61,168,,58.1,51.0
492,Miye Oni\onimi01,SG,24,UTA,16,44,,.222,1.000,.125,.278,.000,.265,.111,.889,,49,190,36,53,,47,46,222,,-4.5,-5.6
493,Cedi Osman\osmande01,SF,26,CLE,45,1043,,.420,.526,.355,.530,.640,.547,.209,.621,,92,100,102,101,83,98,87,155,,3.6,-11.5
494,Daniel Oturu\oturuda01,C,22,TOR,3,27,,.500,.600,.000,.500,.600,.549,.833,.167,,110,114,,95,78,98,347,42,,-0.3,-0.2
495,Kelly Oubre Jr.\oubreke01,SF,26,CHO,52,1475,,.440,.578,.343,.541,.687,.559,.186,.589,,96,110,98,103,89,100,77,147,,20.5,-1.3
496,Jaysean Paige\paigeja01,PG,27,DET,1,7,,.000,.000,.000,.000,,.000,.000,.667,,,,,,,,,166,,-3.2,-3.4
497,Trayvon Palmer\palmetr01,SG,27,DET,1,17,,.000,.000,,.000,,.000,.000,.000,,,,,,,,,,,-1.1,-1.1
498,Kevin Pangos\pangoke01,PG,29,CLE,24,166,,.326,.450,.231,.391,.750,.408,.087,.565,,72,85,66,74,97,73,36,141,,-12.4,-14.5
499,Jabari Parker\parkeja01,PF,26,BOS,12,112,,.474,.455,.500,.579,1.000,.632,.237,.421,,104,86,143,110,129,113,98,105,,4.0,6.0
500,Eric Paschall\pascher01,PF,25,UTA,42,556,,.480,.595,.368,.573,.762,.614,.368,.509,,105,113,105,109,99,110,153,127,,16.1,21.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Chris Paul\paulch01,PG,36,PHO,56,1861,,.486,.542,.335,.532,.837,.577,.275,.272,,107,103,96,101,108,103,114,68,,7.4,25.1
502,Cameron Payne\payneca01,PG,27,PHO,40,815,,.404,.440,.336,.462,.864,.498,.169,.343,,89,83,96,88,112,89,70,86,,-50.3,-52.1
503,Elfrid Payton\paytoel01,PG,27,PHO,36,428,,.394,.407,.286,.409,.393,.412,.204,.102,,86,77,82,78,51,74,85,26,,-32.1,-44.1
504,Gary Payton II\paytoga02,PG,29,GSW,54,892,,.618,.761,.367,.685,.587,.683,.185,.361,,136,144,105,130,76,122,77,90,,79.1,66.7
505,Norvel Pelle\pelleno01,C,28,UTA,3,19,,.600,.600,,.600,,.600,.000,.000,,132,114,,114,,107,,,,.7,.4
506,Reggie Perry\perryre01,PF,21,TOT,3,51,,.500,.500,.500,.550,1.000,.597,.200,.200,,110,95,143,105,129,107,83,50,,.5,.8
507,Reggie Perry\perryre01,PF,21,POR,2,41,,.444,.429,.500,.500,1.000,.557,.222,.222,,97,81,143,95,129,99,92,55,,-0.5,-0.1
508,Reggie Perry\perryre01,PF,21,IND,1,10,,1.000,1.000,,1.000,,1.000,.000,.000,,219,190,,190,,179,,,,.9,.9
509,Jamorko Pickett\pickeja01,PF,24,DET,6,47,,.100,.000,.143,.150,,.150,.000,.700,,22,,41,29,,27,,175,,-7.5,-8.2
510,Theo Pinson\pinsoth01,SF,26,DAL,16,120,,.281,.429,.240,.375,1.000,.415,.125,.781,,62,81,69,71,129,74,52,195,,-9.7,-9.8
511,Mason Plumlee\plumlma01,C,31,CHO,49,1249,,.633,.639,.000,.633,.340,.591,.463,.009,,139,121,,120,44,106,192,2,,49.1,17.5
512,Jakob Poeltl\poeltja01,C,26,SAS,47,1352,,.610,.609,1.000,.611,.469,.603,.285,.002,,134,116,286,116,61,108,119,1,,76.7,43.4
513,Aleksej Pokusevski\pokusal01,PF,20,OKC,40,646,,.396,.500,.272,.458,.562,.464,.070,.454,,87,95,78,87,73,83,29,113,,-30.8,-44.9
514,Yves Pons\ponsyv01,SF,22,MEM,7,22,,.333,.000,1.000,.500,.000,.387,.667,.333,,73,,286,95,,69,277,83,,-0.2,-1.3
515,Jordan Poole\poolejo01,SG,22,GSW,51,1481,,.436,.556,.338,.529,.926,.581,.249,.550,,96,106,97,101,120,104,103,137,,4.2,30.6
516,Kevin Porter Jr.\porteke02,PG,21,HOU,38,1143,,.403,.426,.380,.499,.620,.521,.268,.507,,88,81,109,95,80,93,111,126,,-24.4,-39.5
517,Michael Porter Jr.\portemi01,SF,23,DEN,9,265,,.359,.491,.208,.408,.556,.416,.087,.466,,79,93,60,78,72,74,36,116,,-24.3,-30.7
518,Otto Porter Jr.\porteot01,PF,28,GSW,46,996,,.471,.570,.394,.582,.727,.593,.106,.565,,103,108,113,111,94,106,44,141,,34.9,21.8
519,Bobby Portis\portibo01,C,26,MIL,48,1380,,.487,.527,.422,.567,.770,.586,.146,.378,,107,100,121,108,100,105,61,94,,49.1,33.2
520,Kristaps Porziņģis\porzikr01,PF,26,DAL,34,1002,,.451,.537,.283,.499,.865,.561,.335,.341,,99,102,81,95,112,100,139,85,,-27.3,1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Micah Potter\pottemi01,C,23,DET,3,31,,.455,.556,.000,.455,1.000,.505,.182,.182,,100,105,,86,129,90,76,45,,-1.6,-1.3
522,Dwight Powell\poweldw01,C,30,DAL,57,1164,,.646,.684,.387,.671,.756,.705,.506,.128,,142,130,111,128,98,126,211,32,,70.4,86.5
523,Myles Powell\powelmy01,PG,24,PHI,11,52,,.294,.364,.167,.324,1.000,.364,.118,.353,,65,69,48,62,129,65,49,88,,-6.9,-7.0
524,Norman Powell\powelno01,SF-SG,28,TOT,43,1413,,.457,.493,.407,.542,.807,.595,.373,.416,,100,93,117,103,104,106,155,104,,18.7,48.0
525,Norman Powell\powelno01,SF,28,POR,40,1333,,.456,.492,.406,.542,.803,.593,.365,.423,,100,93,116,103,104,106,152,105,,16.9,41.9
526,Norman Powell\powelno01,SG,28,LAC,3,80,,.476,.500,.429,.548,.850,.620,.476,.333,,104,95,123,104,110,111,198,83,,1.8,6.1
527,Joshua Primo\primojo01,SG,19,SAS,28,443,,.381,.429,.338,.470,.783,.500,.172,.530,,83,81,97,89,101,89,71,132,,-14.9,-17.3
528,Taurean Prince\princta02,PF,27,MIN,45,698,,.453,.544,.395,.574,.757,.595,.182,.611,,99,103,113,109,98,106,76,152,,19.5,15.6
529,Payton Pritchard\pritcpa01,SG,24,BOS,47,570,,.374,.388,.364,.484,1.000,.502,.065,.603,,82,74,104,92,129,90,27,150,,-18.1,-25.4
530,Trevelin Queen\queentr01,SG,24,HOU,8,69,,.448,.714,.364,.586,1.000,.610,.103,.759,,98,135,104,111,129,109,43,189,,3.5,3.1
531,Neemias Queta\quetane01,C,22,SAC,10,56,,.391,.391,,.391,.600,.417,.217,.000,,86,74,,74,78,74,90,,,-6.2,-7.2
532,Immanuel Quickley\quickim01,PG,22,NYK,53,1135,,.366,.417,.328,.460,.914,.508,.208,.571,,80,79,94,87,118,91,86,143,,-59.2,-50.2
533,Jahmi'us Ramsey\ramseja01,SG,20,SAC,19,134,,.414,.475,.278,.457,.500,.468,.241,.310,,91,90,80,87,65,84,100,77,,-8.0,-11.8
534,Julius Randle\randlju01,PF,27,NYK,55,1952,,.420,.474,.302,.468,.756,.514,.304,.317,,92,90,87,89,98,92,127,79,,-106.5,-94.7
535,Austin Reaves\reaveau01,SG,23,LAL,38,803,,.488,.690,.330,.580,.830,.626,.327,.562,,107,131,94,110,107,112,136,140,,17.6,24.6
536,Cam Reddish\reddica01,SF,22,TOT,41,881,,.397,.426,.361,.478,.909,.537,.268,.449,,87,81,103,91,118,96,111,112,,-35.2,-18.9
537,Cam Reddish\reddica01,SF,22,ATL,34,797,,.402,.421,.379,.487,.900,.537,.233,.446,,88,80,109,93,116,96,97,111,,-26.8,-17.3
538,Cam Reddish\reddica01,SF,22,NYK,7,84,,.333,.500,.154,.370,.947,.537,.704,.481,,73,95,44,70,123,96,293,120,,-8.4,-1.6
539,Davon Reed\reedda01,SG,26,DEN,29,399,,.474,.524,.434,.595,.800,.602,.053,.558,,104,99,124,113,104,108,22,139,,13.1,8.2
540,Paul Reed\reedpa01,C,22,PHI,23,213,,.448,.481,.000,.448,.375,.447,.138,.069,,98,91,,85,49,80,57,17,,-9.0,-13.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Naz Reid\reidna01,C,22,MIN,54,864,,.462,.524,.345,.522,.745,.562,.318,.344,,101,99,99,99,96,100,132,86,,-2.9,1.6
542,Josh Richardson\richajo01,SG,28,BOS,44,1087,,.443,.481,.397,.534,.859,.570,.207,.455,,97,91,114,101,111,102,86,114,,5.2,8.1
543,Nick Richards\richani01,C,24,CHO,41,344,,.679,.679,,.679,.732,.707,.506,.000,,149,129,,129,95,126,211,,,24.8,29.2
544,Austin Rivers\riverau01,SG,29,DEN,42,879,,.410,.538,.342,.522,.704,.536,.119,.656,,90,102,98,99,91,96,49,164,,-1.8,-11.4
545,Duncan Robinson\robindu01,SG,27,MIA,54,1474,,.397,.575,.363,.549,.822,.562,.083,.839,,87,109,104,104,106,101,35,210,,24.9,3.2
546,Jeremiah Robinson-Earl\robinje02,C,21,OKC,44,1014,,.401,.472,.333,.486,.714,.506,.144,.514,,88,89,95,92,92,90,60,128,,-23.1,-33.5
547,Justin Robinson\robinju01,PG,24,TOT,25,304,,.301,.312,.295,.398,.500,.404,.086,.656,,66,59,84,76,65,72,36,164,,-23.8,-30.0
548,Justin Robinson\robinju01,PG,24,MIL,17,198,,.316,.400,.270,.404,1.000,.415,.035,.649,,69,76,77,77,129,74,15,162,,-14.0,-16.8
549,Justin Robinson\robinju01,PG,24,SAC,3,15,,.125,.200,.000,.125,,.125,.000,.375,,27,38,,24,,22,,94,,-6.4,-7.0
550,Justin Robinson\robinju01,PG,24,DET,5,91,,.321,.143,.381,.464,.333,.457,.214,.750,,70,27,109,88,43,82,89,187,,-3.5,-6.3
551,Mitchell Robinson\robinmi01,C,23,NYK,51,1285,,.768,.768,,.768,.520,.734,.536,.000,,168,146,,146,67,131,223,,,114.7,102.2
552,Isaiah Roby\robyis01,PF,23,OKC,20,282,,.543,.582,.444,.606,.762,.630,.223,.287,,119,110,127,115,99,113,93,72,,15.1,14.5
553,Rajon Rondo\rondora01,PG,35,TOT,30,549,,.367,.403,.329,.446,.810,.474,.143,.476,,81,76,94,85,105,85,59,119,,-23.6,-26.9
554,Rajon Rondo\rondora01,PG,35,LAL,18,289,,.324,.366,.267,.380,.500,.383,.028,.423,,71,69,76,72,65,68,12,105,,-20.7,-25.4
555,Rajon Rondo\rondora01,PG,35,CLE,12,260,,.408,.444,.375,.507,.842,.551,.250,.526,,89,84,107,96,109,98,104,131,,-2.9,-1.4
556,Derrick Rose\rosede01,PG,33,NYK,26,636,,.445,.467,.402,.513,.968,.541,.113,.336,,98,89,115,97,125,97,47,84,,-7.2,-10.9
557,Terrence Ross\rosste01,SG,30,ORL,49,1197,,.407,.485,.319,.482,.874,.532,.244,.469,,89,92,91,92,113,95,102,117,,-39.5,-27.8
558,Terry Rozier\roziete01,SG,27,CHO,49,1644,,.431,.501,.365,.525,.810,.551,.154,.520,,94,95,105,100,105,98,64,130,,-0.7,-15.2
559,Ricky Rubio\rubiori01,PG,31,CLE,34,970,,.363,.380,.339,.434,.854,.488,.251,.423,,80,72,97,83,111,87,104,106,,-75.3,-65.7
560,D'Angelo Russell\russeda01,PG,25,MIN,43,1379,,.416,.484,.355,.510,.816,.547,.223,.531,,91,92,102,97,106,98,93,133,,-21.4,-18.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Domantas Sabonis\sabondo01,PF-C,25,TOT,49,1698,,.581,.639,.321,.610,.741,.648,.439,.182,,127,121,92,116,96,116,183,45,,100.9,126.1
562,Domantas Sabonis\sabondo01,C,25,IND,47,1632,,.580,.639,.324,.610,.740,.649,.452,.189,,127,121,93,116,96,116,188,47,,96.4,121.9
563,Domantas Sabonis\sabondo01,PF,25,SAC,2,66,,.607,.630,.000,.607,.800,.629,.179,.036,,133,119,,115,104,112,74,9,,4.5,4.2
564,Olivier Sarr\sarrol01,C,22,OKC,2,14,,.333,.500,.000,.333,1.000,.515,.667,.333,,73,95,,63,129,92,277,83,,-1.2,-0.3
565,Tomáš Satoranský\satorto01,SG,30,NOP,32,481,,.299,.355,.161,.322,.760,.373,.234,.290,,66,67,46,61,98,67,97,72,,-43.5,-44.1
566,Jordan Schakel\schakjo01,SG,23,WAS,2,14,,.000,.000,.000,.000,,.000,.000,.500,,,,,,,,,125,,-6.3,-6.7
567,Admiral Schofield\schofad01,SF,24,ORL,22,246,,.475,.708,.314,.568,.600,.572,.085,.593,,104,134,90,108,78,102,35,148,,4.9,1.5
568,Dennis Schröder\schrode01,SG,28,BOS,49,1433,,.440,.485,.349,.497,.848,.543,.248,.329,,97,92,100,95,110,97,103,82,,-33.3,-21.0
569,Tre Scott\scotttr01,SF,25,CLE,2,11,,.500,.600,.000,.500,,.500,.000,.167,,110,114,,95,,89,,42,,-0.3,-0.7
570,Jay Scrubb\scrubja01,SG,21,LAC,18,121,,.391,.480,.286,.457,.700,.486,.217,.457,,86,91,82,87,91,87,90,114,,-6.4,-7.4
571,Wayne Selden\seldewa01,SG,27,NYK,3,19,,.250,.000,.500,.375,.500,.434,1.000,.500,,55,,143,71,65,78,416,125,,-1.2,-1.4
572,Alperen Şengün\sengual01,C,19,HOU,47,878,,.477,.529,.259,.502,.697,.555,.510,.195,,105,100,74,95,90,99,212,49,,-14.5,-3.4
573,Collin Sexton\sextoco01,SG,23,CLE,11,316,,.450,.538,.244,.487,.744,.523,.258,.298,,99,102,70,93,96,94,107,74,,-11.8,-12.2
574,Landry Shamet\shamela01,SG,24,PHO,45,891,,.370,.409,.353,.493,.852,.529,.187,.696,,81,78,101,94,110,95,78,174,,-19.0,-19.0
575,Day'Ron Sharpe\sharpda01,PF,20,BRK,28,370,,.568,.578,.250,.572,.568,.580,.266,.029,,125,110,72,109,73,104,111,7,,12.8,6.2
576,Pascal Siakam\siakapa01,PF,27,TOR,42,1590,,.500,.534,.356,.534,.733,.570,.314,.189,,110,101,102,101,95,102,131,47,,10.9,16.8
577,Chris Silva\silvach01,PF,25,TOT,10,91,,.533,.533,,.533,.833,.641,.800,.000,,117,101,,101,108,115,333,,,.2,3.3
578,Chris Silva\silvach01,PF,25,MIN,1,3,,,,,,,,,,,,,,,,,,,,.0,.0
579,Chris Silva\silvach01,PF,25,MIA,9,88,,.533,.533,,.533,.833,.641,.800,.000,,117,101,,101,108,115,333,,,.2,3.3
580,Anfernee Simons\simonan01,SG,22,POR,51,1486,,.440,.495,.396,.549,.880,.574,.134,.551,,97,94,113,104,114,103,56,138,,32.3,21.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Marko Simonovic\simonma01,C,22,CHI,9,35,,.267,.300,.200,.300,.727,.428,.733,.333,,58,57,57,57,94,77,305,83,,-6.8,-5.2
582,Jericho Sims\simsje01,PF,23,NYK,18,117,,.727,.727,,.727,.750,.745,.364,.000,,159,138,,138,97,133,151,,,4.4,4.7
583,Deividas Sirvydis\sirvyde01,SG,21,DET,3,27,,.100,.000,.143,.150,,.150,.000,.700,,22,,41,29,,27,,175,,-7.5,-8.2
584,Javonte Smart\smartja01,PG,22,MIL,13,160,,.256,.280,.222,.302,.833,.340,.140,.419,,56,53,64,57,108,61,58,105,,-19.2,-20.1
585,Marcus Smart\smartma01,PG,27,BOS,49,1624,,.409,.504,.309,.485,.791,.529,.276,.486,,90,96,89,92,102,95,115,121,,-40.2,-32.9
586,Dennis Smith Jr.\smithde03,PG,24,POR,37,638,,.418,.451,.222,.434,.656,.474,.339,.143,,92,85,64,82,85,85,141,36,,-34.8,-37.0
587,Ish Smith\smithis01,PG,33,TOT,38,531,,.401,.398,.423,.430,.632,.442,.099,.135,,88,75,121,82,82,79,41,34,,-37.0,-47.2
588,Ish Smith\smithis01,PG,33,CHO,37,511,,.395,.394,.400,.422,.632,.434,.103,.135,,87,75,115,80,82,78,43,34,,-38.6,-48.4
589,Ish Smith\smithis01,PG,33,WAS,1,20,,.571,.500,1.000,.643,,.643,.000,.143,,125,95,286,122,,115,,36,,1.6,1.2
590,Jalen Smith\smithja04,PF,21,TOT,31,426,,.481,.574,.261,.519,.759,.568,.377,.299,,105,109,75,99,98,102,157,75,,-2.0,3.1
591,Jalen Smith\smithja04,PF,21,PHO,29,382,,.460,.551,.231,.493,.769,.547,.380,.285,,101,105,66,94,100,98,158,71,,-9.1,-3.9
592,Jalen Smith\smithja04,PF,21,IND,2,44,,.647,.800,.429,.735,.667,.738,.353,.412,,142,152,123,140,86,132,147,103,,7.1,7.0
593,Xavier Sneed\sneedxa01,SF,24,MEM,2,8,,.000,,.000,.000,,.000,.000,1.000,,,,,,,,,250,,-2.1,-2.2
594,Tony Snell\snellto01,SG,30,POR,38,546,,.371,.545,.320,.495,1.000,.503,.031,.773,,81,103,92,94,129,90,13,193,,-6.0,-11.0
595,Jaden Springer\sprinja01,SG,19,PHI,2,6,,1.000,1.000,,1.000,,1.000,.000,.000,,219,190,,190,,179,,,,.9,.9
596,Cassius Stanley\stanlca01,SG,22,DET,9,155,,.413,.517,.235,.457,1.000,.516,.217,.370,,91,98,67,87,129,92,90,92,,-6.4,-4.4
597,Nik Stauskas\stausni01,SG,28,MIA,2,24,,.375,.250,.500,.500,.750,.564,.500,.500,,82,47,143,95,97,101,208,125,,-0.4,.1
598,Lance Stephenson\stephla01,SG-SF,31,TOT,28,490,,.456,.540,.259,.495,.812,.537,.246,.297,,100,102,74,94,105,96,102,74,,-12.1,-9.9
599,Lance Stephenson\stephla01,SF,31,ATL,6,70,,.385,.500,.000,.385,.500,.396,.154,.231,,84,95,,73,65,71,64,58,,-3.7,-4.5
600,Lance Stephenson\stephla01,SG,31,IND,22,420,,.462,.543,.273,.503,.826,.546,.253,.302,,101,103,78,96,107,98,105,75,,-8.4,-5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Lamar Stevens\stevela01,PF,24,CLE,41,586,,.475,.534,.295,.511,.625,.529,.226,.249,,104,101,85,97,81,95,94,62,,-5.2,-11.8
602,Isaiah Stewart\stewais01,C,20,DET,48,1242,,.521,.552,.125,.526,.652,.544,.209,.073,,114,105,36,100,84,97,87,18,,-0.1,-11.3
603,Max Strus\strusma01,SF,25,MIA,45,1085,,.442,.548,.409,.598,.762,.610,.108,.761,,97,104,117,114,99,109,45,190,,55.8,40.9
604,Jalen Suggs\suggsja01,PG,20,ORL,37,1030,,.370,.441,.240,.413,.760,.465,.297,.354,,81,84,69,78,98,83,123,88,,-98.6,-93.4
605,Craig Sword\swordcr01,SG,28,WAS,3,19,,.750,1.000,.000,.750,,.750,.000,.250,,164,190,,143,,134,,62,,1.8,1.5
606,Keifer Sykes\sykeske01,PG,28,IND,19,358,,.363,.415,.305,.435,.857,.461,.113,.476,,80,79,87,83,111,82,47,119,,-22.4,-25.7
607,Jae'Sean Tate\tateja01,SF,26,HOU,53,1458,,.500,.575,.297,.540,.699,.568,.279,.270,,110,109,85,103,91,101,116,67,,14.5,9.5
608,Jayson Tatum\tatumja01,SF,23,BOS,54,1951,,.432,.504,.326,.498,.843,.550,.289,.405,,95,96,93,95,109,98,120,101,,-63.1,-25.2
609,Terry Taylor\taylote01,SG,22,IND,11,179,,.554,.561,.500,.581,.833,.605,.162,.108,,122,106,143,110,108,108,67,27,,8.2,7.3
610,Garrett Temple\templga01,SG,35,NOP,52,1007,,.375,.476,.313,.472,.718,.493,.145,.617,,82,90,90,90,93,88,60,154,,-28.9,-38.3
611,Emanuel Terry\terryem01,PF,25,PHO,3,18,,.000,.000,,.000,,.000,.000,.000,,,,,,,,,,,-5.3,-5.6
612,Tyrell Terry\terryty01,PG,21,MEM,2,3,,1.000,1.000,,1.000,,1.000,.000,.000,,219,190,,190,,179,,,,.9,.9
613,Jon Teske\teskejo01,C,24,MEM,3,8,,.000,.000,,.000,.000,.000,2.000,.000,,,,,,,,832,,,-1.1,-2.1
614,Daniel Theis\theisda01,C,29,HOU,26,584,,.469,.610,.291,.534,.675,.554,.223,.441,,103,116,83,101,87,99,93,110,,2.7,-2.0
615,Brodric Thomas\thomabr01,SG,25,BOS,7,28,,.111,.333,.000,.111,1.000,.202,.222,.667,,24,63,,21,129,36,92,166,,-7.5,-7.1
616,Cam Thomas\thomaca02,SG,20,BRK,45,854,,.447,.548,.274,.497,.800,.527,.178,.370,,98,104,78,95,104,94,74,92,,-20.9,-25.5
617,Isaiah Thomas\thomais02,PG,32,TOT,5,114,,.319,.455,.200,.372,.727,.415,.234,.532,,70,86,57,71,94,74,97,133,,-14.4,-15.0
618,Isaiah Thomas\thomais02,PG,32,LAL,4,101,,.308,.412,.227,.372,.727,.422,.282,.564,,67,78,65,71,94,75,117,141,,-12.0,-12.1
619,Isaiah Thomas\thomais02,PG,32,DAL,1,13,,.375,.600,.000,.375,,.375,.000,.375,,82,114,,71,,67,,94,,-2.4,-3.0
620,Matt Thomas\thomama02,SG,27,CHI,33,431,,.410,.436,.398,.545,.765,.564,.139,.680,,90,83,114,104,99,101,58,170,,4.7,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Klay Thompson\thompkl01,SG,31,GSW,14,346,,.438,.490,.389,.538,.963,.568,.130,.519,,96,93,111,102,125,102,54,130,,5.2,3.9
622,Tristan Thompson\thomptr01,PF,30,TOT,32,485,,.484,.481,1.000,.487,.532,.505,.390,.006,,106,91,286,93,69,90,162,2,,-12.2,-20.5
623,Tristan Thompson\thomptr01,PF,30,SAC,30,455,,.503,.500,1.000,.507,.533,.521,.397,.007,,110,95,286,96,69,93,165,2,,-5.8,-13.5
624,Tristan Thompson\thomptr01,PF,30,IND,2,30,,.125,.125,,.125,.500,.169,.250,.000,,27,24,,24,65,30,104,,,-6.4,-6.9
625,JT Thor\thorjt01,PF,19,CHO,17,144,,.389,.533,.286,.472,.700,.507,.278,.583,,85,101,82,90,91,91,116,146,,-3.9,-4.2
626,Matisse Thybulle\thybuma01,SG,24,PHI,41,1096,,.508,.716,.306,.585,.714,.596,.109,.508,,111,136,88,111,92,106,45,127,,23.0,14.7
627,Killian Tillie\tilliki02,C,23,MEM,32,427,,.362,.410,.338,.474,.625,.481,.069,.664,,79,78,97,90,81,86,29,166,,-12.0,-18.8
628,Xavier Tillman Sr.\tillmxa01,PF,23,MEM,39,510,,.451,.525,.200,.474,.646,.505,.314,.229,,99,100,57,90,84,90,130,57,,-15.9,-18.9
629,Isaiah Todd\toddis01,PF,20,WAS,9,35,,.333,.200,.400,.467,.500,.477,.267,.667,,73,38,115,89,65,85,111,166,,-1.8,-2.8
630,Obi Toppin\toppiob01,PF,23,NYK,52,794,,.512,.630,.241,.549,.750,.583,.293,.303,,112,119,69,104,97,104,122,76,,13.1,15.4
631,Juan Toscano-Anderson\toscaju01,SF,28,GSW,55,805,,.490,.597,.301,.545,.596,.559,.282,.361,,107,113,86,104,77,100,117,90,,7.5,-0.2
632,Karl-Anthony Towns\townska01,C,26,MIN,50,1707,,.522,.573,.408,.585,.818,.631,.352,.308,,115,109,117,111,106,113,146,77,,98.1,137.1
633,Gary Trent Jr.\trentga02,SG,23,TOR,46,1607,,.436,.474,.400,.539,.821,.563,.149,.512,,96,90,115,102,106,101,62,128,,18.0,4.8
634,P.J. Tucker\tuckepj01,PF,36,MIA,50,1415,,.498,.537,.458,.610,.720,.623,.159,.486,,109,102,131,116,93,111,66,121,,52.7,42.8
635,Rayjon Tucker\tuckera01,SG,24,DEN,3,29,,.500,,.500,.750,.750,.798,2.000,1.000,,110,,143,143,97,143,832,250,,.9,1.8
636,Myles Turner\turnemy01,C,25,IND,42,1235,,.509,.662,.333,.587,.752,.615,.267,.466,,112,126,95,112,97,110,111,116,,47.6,48.4
637,Jonas Valančiūnas\valanjo01,C,29,NOP,50,1568,,.533,.562,.400,.569,.816,.612,.311,.178,,117,107,115,108,106,109,129,44,,55.5,76.9
638,Denzel Valentine\valende01,SG,28,TOT,24,222,,.379,.316,.404,.523,,.523,.000,.712,,83,60,116,99,,93,,178,,-0.4,-4.9
639,Denzel Valentine\valende01,SG,28,CLE,22,204,,.371,.278,.409,.516,,.516,.000,.710,,81,53,117,98,,92,,177,,-1.2,-5.4
640,Denzel Valentine\valende01,SG,28,UTA,2,18,,.500,1.000,.333,.625,,.625,.000,.750,,110,190,95,119,,112,,187,,.8,.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Jarred Vanderbilt\vandeja01,PF,22,MIN,52,1349,,.598,.616,.182,.602,.663,.621,.341,.042,,131,117,52,114,86,111,142,11,,39.5,37.1
642,Fred VanVleet\vanvlfr01,PG,27,TOR,49,1889,,.419,.444,.400,.535,.871,.572,.201,.577,,92,84,115,102,113,102,83,144,,14.8,22.2
643,Devin Vassell\vassede01,SF,21,SAS,49,1254,,.439,.522,.354,.526,.796,.543,.108,.493,,96,99,101,100,103,97,45,123,,.1,-17.1
644,Gabe Vincent\vincega01,PG,25,MIA,48,1154,,.432,.500,.391,.553,.814,.571,.115,.621,,95,95,112,105,105,102,48,155,,20.6,9.1
645,Nikola Vučević\vucevni01,C,31,CHI,50,1689,,.474,.537,.326,.523,.744,.537,.102,.298,,104,102,93,99,96,96,43,74,,-4.5,-37.9
646,Dean Wade\wadede01,PF,25,CLE,42,809,,.456,.644,.366,.580,.630,.588,.148,.676,,100,122,105,110,81,105,62,169,,19.6,11.0
647,Franz Wagner\wagnefr01,SF,20,ORL,58,1856,,.464,.504,.360,.514,.852,.554,.219,.275,,102,96,103,98,110,99,91,69,,-18.3,-9.9
648,Moritz Wagner\wagnemo01,C,24,ORL,45,564,,.500,.684,.331,.586,.797,.627,.332,.521,,110,130,95,111,103,112,138,130,,28.7,36.7
649,Ish Wainright\wainris01,PF,27,PHO,29,215,,.362,.444,.290,.440,.429,.442,.121,.534,,79,84,83,84,55,79,50,133,,-10.0,-14.4
650,Kemba Walker\walkeke02,PG,31,NYK,35,901,,.404,.448,.366,.503,.833,.536,.185,.537,,89,85,105,96,108,96,77,134,,-16.5,-17.9
651,Lonnie Walker IV\walkelo01,SG,23,SAS,52,1177,,.391,.474,.291,.457,.835,.491,.169,.454,,86,90,83,87,108,88,70,113,,-73.8,-78.8
